customer_id,order_id,customer_name,email,phone,order_date,ship_date,city,state,postal_code,product,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,is_returning_customer,customer_rating,delivery_days,sales_channel,notes
10291,ORD-2022-001240,"Zoya Sharma",zoya.sharma91@example.com,+91-9830613024,2023-08-09,2023-08-16,Bengaluru,Karnataka,477345,Tablet,3,393.19,NULL,1179.57,upi,cancelled,0,NULL,3,partner,"promo code used"
10761,ORD-2022-001241,"Diya Das",diya.das61@gmail.com,6347374502,2025-11-11,2025-11-20,Lucknow,"Uttar Pradesh",664155,Tablet,3,2136.49,20.00,5127.58,upi,pending,1,1.0,12,"mobile app","promo code used"
13549,ORD-2024-001242,"Priya Joshi",priya.joshi49@gmail.com,+91-9837548910,2023-02-01,NULL,Mumbai,Maharashtra,554127,Monitor,1,2223.57,10.00,2001.21,"net banking",pending,1,2.0,1,store,"Priority customer"
14173,ORD-2025-001243,"Kabir Iyer",kabir.iyer73@gmail.com,8953192239,2025-12-14,2025-12-24,Bengaluru,Karnataka,371753,Keyboard,5,994.06,0.00,NULL,cash,pending,1,3.0,3,store,NULL
10759,ORD-2023-001244,"Sana Mehta",sana.mehta59@example.com,+91-9835791245,2024-02-02,2024-02-08,Mumbai,Maharashtra,423914,Smartphone,3,2017.39,0.00,6052.17,"net banking",returned,1,4.5,5,store,"call before delivery"
11758,ORD-2025-001245,"Meera Khan",meera.khan58@example.com,9899157723,2023-12-09,2023-12-13,Kochi,Kerala,158771,Smartphone,4,380.87,5.00,1447.31,"credit card",shipped,1,5.0,14,partner,"late delivery complaint"
13509,ORD-2023-001246,"Sana Nair",sana.nair9@example.com,7264986207,2022-09-16,NULL,Kochi,Kerala,218431,Keyboard,4,187.07,5.00,710.87,n/a,completed,1,4.5,3,partner,unknown
14569,ORD-2024-001247,"Diya Joshi",diya.joshi69@example.com,+91-9818601187,2025-09-07,2025-09-11,Kolkata,"West Bengal",594277,Laptop,1,1962.21,20.00,1569.77,upi,returned,0,NULL,6,partner,NULL
10771,ORD-2025-001248,N/A,ananya.mehta71@outlook.com,09866377756,2023-02-07,2023-02-08,Delhi,Delhi,140375,Printer,1,1835.02,NULL,1559.77,"net banking",shipped,1,3.0,7,online,NULL
â€”,ORD-2023-001249,"Ananya Nair",ananya.nair64@yahoo.com,6294103208,2023-04-25,2023-05-02,NULL,Maharashtra,174160,Smartphone,5,281.08,0.00,1405.40,paypal,â€”,0,5.0,12,online,"promo code used"
10956,ORD-2024-001250,"Arjun Sharma",arjun.sharma56@outlook.com,NULL,2022-09-10,2022-09-12,Lucknow,"Uttar Pradesh",656619,Webcam,1,2095.19,25.00,1571.39,upi,completed,1,4.0,12,online,"call before delivery"
10526,ORD-2022-001251,"Zoya Gupta",zoya.gupta26@yahoo.com,09834812629,2025-01-09,2025-01-21,Chennai,"Tamil Nadu",432822,Laptop,2,858.19,15.00,1458.92,paypal,completed,0,NULL,9,online,"Priority customer"
13697,ORD-2024-001252,"Diya Singh",diya.singh97@example.com,09843539303,2024-08-03,2024-08-05,Bengaluru,Karnataka,599588,Laptop,1,2129.49,20.00,1703.59,upi,returned,1,NULL,5,"mobile app","promo code used"
13275,ORD-2025-001253,"Rohan Singh",rohan.singh75@yahoo.com,9926134416,2023-12-06,2023-12-08,Kochi,Kerala,276926,Webcam,5,2411.79,15.00,10250.11,"credit card",completed,0,NULL,10,store,NULL
16381,ORD-2025-001254,"Diya Khan",N/A,NULL,2023-09-04,2023-09-05,Ahmedabad,Gujarat,274027,Printer,1,1521.17,NULL,1521.17,upi,returned,1,2.0,10,online,"Priority customer"
11837,ORD-2023-001255,"Priya Sharma",priya.sharma37@gmail.com,+91-9860024770,2025-04-25,2025-04-28,Lucknow,"Uttar Pradesh",622225,Mouse,3,323.93,25.00,728.84,cash,shipped,1,5.0,13,store,â€”
15567,ORD-2025-001256,"Neha Nair",neha.nair67@outlook.com,+91-9859309276,2023-10-04,2023-10-15,Jaipur,Rajasthan,383645,Headphones,4,273.39,25.00,820.17,cash,pending,1,2.0,7,partner,unknown
17260,ORD-2023-001257,"Priya Nair",priya.nair60@example.com,+91-9886998996,2024-05-12,2024-05-14,Mumbai,Maharashtra,316802,Keyboard,4,207.27,5.00,787.63,cash,completed,0,4.5,1,online,"late delivery complaint"
10499,ORD-2022-001258,"Diya Verma",diya.verma99@yahoo.com,6767607612,2025-11-03,2025-11-10,Ahmedabad,Gujarat,339740,Printer,3,2222.00,0.00,6665.01,credit_card,completed,1,4.5,14,partner,NULL
17095,ORD-2025-001259,"Ananya Singh",ananya.singh95@outlook.com,09845839952,2023-05-28,2023-05-29,Ahmedabad,Gujarat,577400,Keyboard,3,471.30,20.00,1131.12,"net banking",completed,0,5.0,13,partner,"gift wrap"
10133,ORD-2025-001260,"Priya Patel",priya.patel33@gmail.com,8124201236,2024-01-20,2024-01-21,Hyderabad,Telangana,456248,Mouse,2,484.44,10.00,871.99,credit_card,completed,1,1.0,3,partner,"gift wrap"
10328,ORD-2022-001261,"Vikram Khan",vikram.khan28@outlook.com,+91-9884568200,2025-12-25,2025-12-30,Kolkata,"West Bengal",615283,Monitor,4,2375.63,0.00,9502.52,cash,completed,0,1.0,NULL,online,"promo code used"
13701,ORD-2022-001262,â€”,rahul.sharma1@example.com,9995563370,2024-05-15,2024-05-25,Delhi,Delhi,158255,Tablet,2,NULL,5.00,2577.58,"credit card",cancelled,0,NULL,5,â€”,"call before delivery"
17195,ORD-2025-001263,"Zoya Khan",zoya.khan95@yahoo.com,7193888255,2022-12-11,2022-12-21,Kochi,Kerala,374749,Monitor,1,2272.24,25.00,1704.18,credit_card,returned,1,NULL,14,"mobile app","gift wrap"
10360,ORD-2023-001264,"Rohan Khan",rohan.khan60@yahoo.com,09819612093,2024-07-01,2024-07-07,Lucknow,"Uttar Pradesh",197459,"Hard Drive",4,264.25,20.00,845.60,credit_card,shipped,1,5.0,4,online,"late delivery complaint"
11888,ORD-2025-001265,"Diya Nair",diya.nair88@outlook.com,+91-9890592049,2023-07-19,2023-07-25,Delhi,Delhi,322659,Mouse,3,685.04,20.00,1644.10,"credit card",returned,1,5.0,10,NULL,"Priority customer"
13922,ORD-2022-001266,"Ananya Joshi",ananya.joshi22@gmail.com,+91-9859918884,2025-01-10,NULL,Lucknow,"Uttar Pradesh",191832,Webcam,NULL,1976.32,0.00,3952.64,cash,pending,1,5.0,14,partner,"Priority customer"
10135,ORD-2025-001267,"Priya Reddy",priya.reddy35@example.com,09886410384,2025-05-03,2025-05-15,Hyderabad,Telangana,327675,Monitor,5,1281.40,NULL,5766.30,"net banking",pending,1,5.0,14,store,"promo code used"
17483,ORD-2022-001268,"Karan Patel",karan.patel83@example.com,09843838433,2023-09-26,2023-10-07,Pune,Maharashtra,268691,Laptop,1,2452.29,5.00,2329.68,paypal,pending,1,NULL,14,store,"gift wrap"
10066,ORD-2024-001269,unknown,karan.verma66@outlook.com,8679155469,2024-10-26,2024-10-29,Bengaluru,Karnataka,489473,Laptop,2,1848.02,0.00,3696.04,"net banking",completed,0,5.0,NULL,"mobile app","Priority customer"
17029,ORD-2024-001270,"Rohan Khan",rohan.khan29@yahoo.com,09811739658,2023-11-01,2023-11-13,Pune,Maharashtra,396519,Keyboard,2,423.62,0.00,847.24,,returned,0,5.0,1,store,"promo code used"
13048,ORD-2024-001271,"Arjun Iyer",arjun.iyer48@example.com,09829273155,2025-05-13,2025-05-15,Hyderabad,Telangana,463080,Headphones,4,2063.45,0.00,8253.80,"credit card",cancelled,NULL,5.0,13,partner,"promo code used"
11017,ORD-2025-001272,"Vikram Iyer",vikram.iyer17@outlook.com,7069151130,2022-09-13,2022-09-14,Bengaluru,Karnataka,521473,Printer,5,788.27,15.00,3350.15,upi,cancelled,0,4.5,10,partner,NULL
15550,ORD-2022-001273,"Rohan Mehta",rohan.mehta50@yahoo.com,+91-9852068029,2024-07-20,NULL,Jaipur,Rajasthan,646572,Headphones,3,1035.31,25.00,2329.45,"net banking",cancelled,0,NULL,13,store,"Priority customer"
NULL,ORD-2022-001274,"Meera Sharma",meera.sharma18@outlook.com,+91-9858369406,2023-02-16,2023-02-17,NULL,Telangana,619117,Smartphone,4,1167.13,25.00,3501.39,upi,returned,1,5.0,7,partner,"call before delivery"
16891,ORD-2023-001275,"Diya Sharma",diya.sharma91@outlook.com,unknown,2025-08-24,2025-08-26,Bengaluru,Karnataka,607879,Monitor,3,311.48,0.00,934.44,upi,returned,1,3.0,NULL,partner,NULL
14399,ORD-2022-001276,"Meera Patel",meera.patel99@example.com,7439834461,2025-08-09,2025-08-17,Kochi,Kerala,180801,Tablet,4,55.36,20.00,177.15,upi,cancelled,0,1.0,NULL,online,"Priority customer"
11908,ORD-2024-001277,"Aarav Joshi",aarav.joshi8@gmail.com,+91-9853333539,2022-06-10,2022-06-17,Pune,Maharashtra,645505,Keyboard,5,557.29,0.00,NULL,cash,returned,1,1.0,8,online,"promo code used"
14445,ORD-2022-001278,"Rohan Gupta",rohan.gupta45@example.com,NULL,2024-03-15,NULL,Mumbai,Maharashtra,301433,"Hard Drive",2,1744.75,15.00,2966.07,upi,completed,1,3.0,10,"mobile app","gift wrap"
15158,ORD-2022-001279,"Rohan Singh",rohan.singh58@gmail.com,N/A,2023-01-02,2023-01-05,Chennai,"Tamil Nadu",150902,Headphones,5,2304.21,20.00,9217.00,"credit card",cancelled,0,3.0,14,store,"call before delivery"
13473,ORD-2022-001280,"Diya Mehta",diya.mehta73@gmail.com,6713496962,2022-11-24,2022-12-04,Ahmedabad,Gujarat,435897,"Hard Drive",3,2361.11,0.00,7083.33,"net banking",completed,1,2.0,14,store,"call before delivery"
15278,N/A,"Sana Khan",sana.khan78@yahoo.com,09870553759,2024-07-27,NULL,Ahmedabad,Gujarat,173789,Tablet,5,2303.06,5.00,10939.53,paypal,completed,NULL,2.0,9,"mobile app","promo code used"
13724,ORD-2025-001282,"Rohan Patel",rohan.patel24@gmail.com,+91-9813086028,2024-05-08,2024-05-14,Pune,Maharashtra,457131,Monitor,1,1664.82,10.00,NULL,"net banking",completed,1,5.0,11,store,"call before delivery"
17114,ORD-2025-001283,"Kabir Das",kabir.das14@gmail.com,09818036415,2024-04-21,2024-04-23,Pune,Maharashtra,230896,Mouse,1,1345.69,10.00,1211.12,"net banking",pending,1,5.0,4,online,"Priority customer"
10608,ORD-2022-001284,"Aarav Joshi",aarav.joshi8@gmail.com,+91-9821185397,NULL,2025-07-13,Bengaluru,Karnataka,170679,Keyboard,5,466.62,20.00,1866.48,upi,cancelled,1,2.0,NULL,store,NULL
â€”,ORD-2024-001285,"Diya Sharma",diya.sharma87@gmail.com,09838752791,2022-05-11,2022-05-23,Kolkata,"West Bengal",482632,Webcam,5,2074.66,20.00,8298.64,upi,pending,0,4.0,6,partner,"late delivery complaint"
14648,ORD-2024-001286,"Vikram Nair",vikram.nair48@outlook.com,+91-9887529759,2022-05-15,2022-05-26,Mumbai,Maharashtra,266234,Headphones,3,1385.02,10.00,3739.55,cash,cancelled,0,4.0,3,online,NULL
16773,ORD-2025-001287,"Karan Verma",karan.verma73@outlook.com,09889265368,2025-07-22,2025-07-24,Kochi,Kerala,544195,"Hard Drive",5,449.71,15.00,1911.27,upi,pending,0,3.0,10,partner,"Priority customer"
10455,ORD-2025-001288,"Rahul Mehta",rahul.mehta55@outlook.com,9658108179,2023-08-19,2023-08-22,Pune,Maharashtra,511212,Mouse,5,1256.50,0.00,6282.50,upi,returned,1,3.0,1,online,"call before delivery"
15500,ORD-2025-001289,"Vikram Sharma",vikram.sharma0@example.com,+91-9875516472,2023-08-13,2023-08-22,Bengaluru,Karnataka,185846,Headphones,1,1898.71,0.00,1898.71,"credit card",returned,1,3.0,2,partner,"Priority customer"
16466,ORD-2022-001290,"Meera Sharma",meera.sharma66@example.com,9380011974,2024-05-11,2024-05-18,Hyderabad,Telangana,292166,Mouse,1,1998.21,25.00,1498.66,"net banking",completed,1,5.0,7,online,NULL
12070,ORD-2023-001291,N/A,arjun.reddy70@yahoo.com,+91-9897284763,2024-09-26,2024-10-05,Pune,Maharashtra,389141,Printer,4,1841.34,25.00,NULL,upi,completed,1,2.0,10,partner,"promo code used"
13438,ORD-2025-001292,"Sana Reddy",sana.reddy38@yahoo.com,8265415788,2023-10-10,2023-10-12,Delhi,Delhi,333177,Tablet,1,2275.51,0.00,2275.51,upi,returned,1,2.0,3,"mobile app","Priority customer"
13749,ORD-2022-001293,"Rahul Verma",N/A,NULL,2024-09-20,2024-09-27,Bengaluru,Karnataka,260507,Mouse,4,659.64,15.00,NULL,"credit card",returned,0,5.0,11,store,"Priority customer"
16047,ORD-2024-001294,"Meera Khan",meera.khan47@yahoo.com,09837466857,2022-01-21,2022-01-24,Pune,Maharashtra,129084,Smartphone,4,1406.84,10.00,5064.62,upi,cancelled,0,4.5,11,online,NULL
12119,ORD-2024-001295,"Zoya Singh",zoya.singh19@yahoo.com,+91-9818287262,2023-01-10,2023-01-12,Kochi,Kerala,162894,Headphones,3,1394.00,0.00,4182.00,credit_card,completed,1,5.0,12,partner,NULL
15381,ORD-2022-001296,"Rahul Patel",rahul.patel81@yahoo.com,+91-9873540928,2024-02-21,2024-03-01,Lucknow,"Uttar Pradesh",348519,Laptop,4,1880.20,10.00,6768.72,upi,completed,0,4.0,12,"mobile app","call before delivery"
11103,ORD-2024-001297,"Isha Khan",isha.khan3@example.com,6015160956,2024-04-05,2024-04-17,Pune,Maharashtra,140212,Laptop,2,2390.65,0.00,4781.30,upi,completed,1,4.5,9,partner,unknown
10207,ORD-2024-001298,"Sana Joshi",sana.joshi7@outlook.com,+91-9861605335,2024-02-19,2024-02-20,Bengaluru,Karnataka,669134,Monitor,3,1763.40,0.00,5290.20,"net banking",shipped,1,NULL,6,"mobile app","gift wrap"
16549,ORD-2023-001299,"Zoya Das",zoya.das49@gmail.com,9126768208,2022-06-30,2022-07-12,Ahmedabad,NULL,380430,"Hard Drive",NULL,1073.84,20.00,859.07,"net banking",cancelled,1,4.5,12,partner,NULL
15766,ORD-2022-001300,"Rahul Reddy",rahul.reddy66@outlook.com,09813884898,2024-11-10,2024-11-16,Jaipur,Rajasthan,535524,Headphones,5,2076.60,25.00,7787.25,"credit card",pending,0,5.0,9,online,unknown
10437,ORD-2022-001301,"Aarav Nair",aarav.nair37@yahoo.com,+91-9894759763,2025-06-11,2025-06-23,Kochi,Kerala,354575,Mouse,4,1246.26,0.00,4985.04,upi,returned,0,NULL,4,store,"promo code used"
14770,ORD-2023-001302,"Vikram Das",vikram.das70@gmail.com,+91-9849843418,2024-01-16,2024-01-19,Delhi,Delhi,646105,Printer,3,1055.11,25.00,2374.00,credit_card,pending,0,4.5,7,partner,"gift wrap"
10853,ORD-2024-001303,"Rohan Patel",rohan.patel53@yahoo.com,NULL,2025-05-16,2025-05-20,Pune,Maharashtra,459083,Smartphone,4,32.77,15.00,111.42,"credit card",cancelled,1,NULL,4,online,"gift wrap"
14432,ORD-2022-001304,"Vikram Gupta",vikram.gupta32@outlook.com,+91-9886255616,2023-05-17,2023-05-20,Mumbai,Maharashtra,417858,Tablet,4,1790.64,0.00,7162.56,"credit card",shipped,0,1.0,12,online,"late delivery complaint"
11844,ORD-2025-001305,"Arjun Verma",arjun.verma44@example.com,N/A,2022-05-16,2022-05-24,Mumbai,Maharashtra,547748,Headphones,2,204.25,5.00,388.07,cash,cancelled,0,3.0,4,partner,"call before delivery"
11291,ORD-2025-001306,"Priya Nair",priya.nair91@gmail.com,09862316192,2023-08-13,2023-08-22,Pune,Maharashtra,212953,Printer,3,614.64,5.00,1751.72,paypal,cancelled,0,5.0,14,online,"Priority customer"
16304,ORD-2025-001307,"Isha Das",â€”,8221846159,2022-10-13,2022-10-19,Pune,Maharashtra,111786,Webcam,1,1902.97,15.00,1617.52,NULL,shipped,1,5.0,11,store,NULL
17176,ORD-2023-001308,"Priya Iyer",priya.iyer76@yahoo.com,09829266679,2023-07-20,2023-07-27,Pune,Maharashtra,538602,"Hard Drive",5,883.50,15.00,NULL,"net banking",pending,NULL,4.0,1,online,"late delivery complaint"
11067,ORD-2023-001309,"Diya Khan",diya.khan67@outlook.com,N/A,2023-10-20,2023-10-30,Ahmedabad,Gujarat,307631,Monitor,5,571.22,0.00,2856.10,cash,shipped,0,4.0,6,store,"late delivery complaint"
17343,ORD-2025-001310,"Sana Sharma",sana.sharma43@yahoo.com,09873575916,2022-04-10,2022-04-17,Chennai,"Tamil Nadu",650433,Laptop,2,949.49,15.00,1614.13,upi,shipped,1,4.5,14,online,"call before delivery"
17500,ORD-2024-001311,"Aarav Sharma",aarav.sharma0@yahoo.com,+91-9879572818,2025-01-19,2025-01-29,Mumbai,Maharashtra,329570,Monitor,4,2307.47,20.00,7383.90,"net banking",cancelled,1,NULL,2,,"promo code used"
15851,ORD-2025-001312,"Isha Mehta",isha.mehta51@gmail.com,09831926046,NULL,2025-10-08,Lucknow,"Uttar Pradesh",674751,Keyboard,5,1609.50,5.00,7645.12,cash,returned,0,NULL,4,store,"call before delivery"
12332,ORD-2022-001313,"Arjun Gupta",NULL,9955441760,2023-05-02,2023-05-06,Bengaluru,Karnataka,485149,Monitor,2,NULL,20.00,NULL,upi,completed,1,3.0,13,store,"late delivery complaint"
11917,ORD-2025-001314,"Isha Das",isha.das17@example.com,9771268782,2022-10-30,2022-11-11,Chennai,"Tamil Nadu",140422,Laptop,5,699.45,20.00,2797.80,"credit card",completed,1,NULL,14,partner,"Priority customer"
15660,ORD-2023-001315,"Meera Khan",meera.khan60@yahoo.com,09879375234,2024-02-04,NULL,Chennai,"Tamil Nadu",132581,Headphones,2,1658.90,25.00,2488.35,upi,completed,1,5.0,6,unknown,"call before delivery"
15672,ORD-2023-001316,"Priya Reddy",NULL,09878663940,2022-09-12,2022-09-19,Kolkata,"West Bengal",365684,Webcam,1,2468.30,5.00,2344.89,"credit card",cancelled,1,4.5,6,store,"late delivery complaint"
11671,ORD-2022-001317,"Priya Patel",priya.patel71@example.com,09898661383,2025-02-12,2025-02-21,Delhi,Delhi,518820,Tablet,1,782.16,25.00,586.62,credit_card,cancelled,0,5.0,8,online,"Priority customer"
13358,ORD-2024-001318,"Arjun Joshi",arjun.joshi58@example.com,7397107362,2023-04-28,2023-05-01,Chennai,"Tamil Nadu",373744,"Hard Drive",2,1787.64,NULL,2681.46,credit_card,completed,0,3.0,8,"mobile app","late delivery complaint"
14974,ORD-2025-001319,"Priya Nair",priya.nair74@yahoo.com,8767606678,2022-05-04,2022-05-08,â€”,Kerala,579758,Keyboard,1,1891.59,15.00,1607.85,upi,cancelled,0,3.0,11,"mobile app",NULL
16624,ORD-2023-001320,"Aarav Sharma",aarav.sharma24@outlook.com,+91-9843024536,2024-04-29,2024-05-08,Hyderabad,Telangana,374540,Smartphone,5,1806.00,15.00,7673.59,credit_card,returned,1,1.0,1,partner,NULL
13536,ORD-2023-001321,"Meera Joshi",meera.joshi36@yahoo.com,+91-9864728524,2022-09-30,2022-10-07,Kolkata,"West Bengal",472743,Laptop,3,1690.55,5.00,4818.07,upi,returned,0,4.5,14,"mobile app","gift wrap"
11232,ORD-2022-001322,"Isha Verma",isha.verma32@example.com,+91-9888904612,2022-03-17,2022-03-24,Delhi,Delhi,633421,Smartphone,2,1224.67,0.00,2449.34,unknown,completed,1,3.0,4,"mobile app",NULL
11548,ORD-2023-001323,"Vikram Reddy",vikram.reddy48@gmail.com,+91-9883016039,2024-01-16,2024-01-28,Lucknow,"Uttar Pradesh",279448,"Hard Drive",5,1904.54,20.00,7618.16,"credit card",returned,0,3.0,1,"mobile app","call before delivery"
13922,ORD-2022-001324,"Vikram Khan",vikram.khan22@gmail.com,09895303697,2025-09-30,2025-10-09,Chennai,"Tamil Nadu",228983,Laptop,5,285.26,0.00,1426.30,"credit card",returned,NULL,3.0,2,store,"gift wrap"
13010,ORD-2025-001325,"Arjun Reddy",arjun.reddy10@gmail.com,09819128676,2022-01-19,2022-01-23,Kochi,Kerala,630016,Keyboard,2,334.00,0.00,668.00,cash,completed,0,5.0,5,store,"promo code used"
11737,ORD-2022-001326,"Neha Mehta",neha.mehta37@gmail.com,+91-9840116001,2024-08-22,2024-09-03,Mumbai,Maharashtra,371137,"Hard Drive",5,1463.95,NULL,5489.81,upi,pending,0,3.0,4,partner,unknown
10518,ORD-2023-001327,"Priya Mehta",priya.mehta18@yahoo.com,7948392139,2024-12-12,2024-12-14,Kolkata,"West Bengal",464517,Tablet,4,1274.65,0.00,5098.60,upi,returned,0,4.5,1,â€”,unknown
16135,ORD-2025-001328,"Priya Gupta",priya.gupta35@yahoo.com,6672244248,2022-11-17,2022-11-18,Hyderabad,Telangana,420068,Printer,3,352.80,0.00,1058.40,credit_card,shipped,0,5.0,2,NULL,NULL
14256,ORD-2023-001329,"Neha Gupta",neha.gupta56@example.com,8125332596,2025-08-11,NULL,Delhi,Delhi,119243,Mouse,4,2226.22,25.00,6678.66,"net banking",shipped,0,5.0,10,online,"Priority customer"
10169,ORD-2022-001330,"Rahul Joshi",unknown,+91-9884670251,2025-10-06,2025-10-11,Mumbai,Maharashtra,127875,Keyboard,4,1023.70,15.00,3480.58,cash,pending,0,1.0,10,store,"gift wrap"
14153,ORD-2022-001331,"Ananya Reddy",ananya.reddy53@example.com,N/A,2023-03-06,2023-03-18,NULL,"Tamil Nadu",397461,Monitor,2,1976.61,15.00,3360.24,credit_card,returned,1,3.0,9,online,"promo code used"
10248,ORD-2022-001332,"Neha Gupta",neha.gupta48@yahoo.com,09898372129,2024-05-17,2024-05-19,Mumbai,Maharashtra,617880,Tablet,1,1890.55,15.00,1606.97,"net banking",cancelled,1,1.0,3,online,"promo code used"
14936,ORD-2022-001333,"Zoya Patel",zoya.patel36@gmail.com,+91-9876546541,NULL,2025-01-10,Kochi,Kerala,410330,Smartphone,4,759.03,5.00,2884.31,"net banking",returned,1,4.5,7,store,NULL
10617,ORD-2022-001334,"Sana Patel",sana.patel17@outlook.com,09821520791,2023-07-11,2023-07-12,Kolkata,"West Bengal",301450,Printer,3,1897.83,25.00,4270.12,paypal,returned,0,4.0,12,"mobile app","promo code used"
14268,ORD-2025-001335,"Rohan Gupta",rohan.gupta68@yahoo.com,6246382686,2024-01-04,2024-01-11,Kochi,Kerala,342408,Keyboard,NULL,1458.76,20.00,2334.02,cash,completed,0,NULL,8,partner,"Priority customer"
11594,ORD-2024-001336,"Ananya Verma",ananya.verma94@example.com,+91-9850715728,2022-02-17,2022-02-25,Delhi,Delhi,523699,Webcam,1,1153.18,0.00,1153.18,paypal,returned,1,5.0,4,partner,"Priority customer"
â€”,ORD-2025-001337,"Diya Singh",diya.singh95@example.com,+91-9891037151,2023-06-02,2023-06-03,Lucknow,"Uttar Pradesh",240497,Tablet,NULL,1554.55,25.00,3497.74,upi,completed,0,3.0,7,online,"Priority customer"
NULL,ORD-2022-001338,"Meera Verma",meera.verma90@example.com,09840885945,NULL,2023-10-06,Ahmedabad,Gujarat,545842,Mouse,3,2047.91,0.00,6143.73,"credit card",cancelled,1,NULL,7,online,NULL
13123,ORD-2024-001339,"Ananya Iyer",ananya.iyer23@yahoo.com,+91-9813372879,2023-02-13,2023-02-21,Ahmedabad,Gujarat,433797,Webcam,2,522.10,0.00,1044.20,"net banking",pending,1,4.5,12,NULL,"call before delivery"
13764,ORD-2022-001340,"Karan Patel",karan.patel64@yahoo.com,NULL,2022-02-09,2022-02-18,Ahmedabad,Gujarat,580750,Laptop,4,95.81,5.00,364.08,cash,pending,0,1.0,NULL,partner,"gift wrap"
15994,ORD-2022-001341,"Priya Mehta",priya.mehta94@yahoo.com,09825106391,2023-10-23,2023-10-31,Kochi,Kerala,653514,Printer,4,1765.16,5.00,6707.61,paypal,returned,1,5.0,NULL,store,"promo code used"
14306,ORD-2025-001342,"Arjun Singh",arjun.singh6@outlook.com,NULL,2022-02-18,2022-02-20,Ahmedabad,Gujarat,609662,unknown,1,834.52,0.00,834.52,upi,completed,1,5.0,2,store,â€”
14413,ORD-2022-001343,"Zoya Gupta",zoya.gupta13@example.com,09863657248,2024-02-10,2024-02-21,Mumbai,Maharashtra,183118,â€”,5,1529.48,20.00,6117.92,cash,pending,1,1.0,1,partner,"call before delivery"
11517,ORD-2023-001344,"Priya Khan",priya.khan17@example.com,09889313659,2022-10-12,2022-10-17,Pune,Maharashtra,663377,NULL,2,1459.98,15.00,2481.97,paypal,completed,0,2.0,3,online,"call before delivery"
15174,ORD-2024-001345,"Neha Das",neha.das74@example.com,NULL,2022-06-16,2022-06-28,Kolkata,"West Bengal",126937,Smartphone,3,407.05,25.00,915.86,upi,pending,0,5.0,9,store,"call before delivery"
17117,ORD-2022-001346,"Meera Das",meera.das17@gmail.com,+91-9861225944,2024-03-04,2024-03-12,Mumbai,Maharashtra,542645,Monitor,5,1487.55,20.00,5950.20,"net banking",returned,0,2.0,5,online,"late delivery complaint"
17231,ORD-2023-001347,"Isha Singh",isha.singh31@yahoo.com,NULL,2024-10-17,2024-10-27,Hyderabad,Telangana,295036,Printer,5,1860.65,NULL,9303.25,"net banking",cancelled,NULL,NULL,3,store,NULL
12875,ORD-2023-001348,"Karan Sharma",karan.sharma75@outlook.com,09834838541,2023-05-17,2023-05-29,Kochi,Kerala,625607,Tablet,3,2093.17,0.00,NULL,paypal,shipped,0,NULL,10,partner,"gift wrap"
12918,ORD-2023-001349,"Arjun Mehta",arjun.mehta18@yahoo.com,â€”,2022-01-22,2022-02-02,Ahmedabad,Gujarat,544581,Printer,5,414.24,NULL,2071.20,cash,completed,1,3.0,8,online,"gift wrap"
13297,ORD-2025-001350,"Vikram Khan",vikram.khan97@yahoo.com,8550772369,2023-04-12,2023-04-21,Hyderabad,unknown,378498,Keyboard,3,771.75,5.00,2199.49,paypal,pending,1,5.0,13,online,NULL
10091,ORD-2022-001351,"Sana Nair",sana.nair91@yahoo.com,09896006890,2022-05-07,2022-05-15,Pune,Maharashtra,418636,Headphones,4,1288.56,5.00,4896.53,paypal,returned,0,3.0,9,"mobile app","call before delivery"
15727,ORD-2024-001352,"Zoya Patel",zoya.patel27@yahoo.com,+91-9837805454,2024-10-19,2024-10-25,Hyderabad,Telangana,252586,Headphones,5,1452.83,0.00,7264.15,credit_card,cancelled,0,3.0,NULL,"mobile app","late delivery complaint"
12183,ORD-2025-001353,"Neha Khan",neha.khan83@example.com,09824050689,2023-09-30,2023-10-06,Bengaluru,Karnataka,562580,Smartphone,3,1672.28,10.00,4515.16,upi,cancelled,0,4.0,10,"mobile app","late delivery complaint"
16794,ORD-2023-001354,"Sana Singh",sana.singh94@outlook.com,NULL,2023-10-29,2023-11-02,Mumbai,Maharashtra,566666,Tablet,3,351.02,15.00,895.10,"net banking",completed,1,NULL,14,partner,NULL
16641,ORD-2025-001355,"Neha Khan",neha.khan41@gmail.com,+91-9882970428,2024-04-16,2024-04-27,Kolkata,"West Bengal",unknown,Tablet,2,592.91,10.00,1067.24,cash,completed,0,5.0,3,partner,"Priority customer"
16191,ORD-2025-001356,"Vikram Das",vikram.das91@yahoo.com,09828598177,NULL,NULL,Lucknow,"Uttar Pradesh",497710,Tablet,5,2441.68,25.00,9156.30,â€”,pending,0,NULL,4,online,NULL
14494,ORD-2023-001357,"Rohan Mehta",rohan.mehta94@gmail.com,09838326191,2023-07-03,2023-07-04,Kochi,Kerala,540072,Printer,2,519.19,15.00,882.62,paypal,returned,0,2.0,6,store,"gift wrap"
10072,ORD-2025-001358,"Sana Das",sana.das72@example.com,NULL,2024-07-22,2024-07-30,Jaipur,Rajasthan,352666,Monitor,2,97.44,25.00,146.16,paypal,pending,0,1.0,14,"mobile app","gift wrap"
